date,price
2023-01-12,24.5
2023-01-11,24.2
2023-01-10,23.45
2023-01-09,23.1
2023-01-06,23.15
2023-01-05,22.85
2023-01-04,22.65
2023-01-03,22.7
2022-12-30,21.9
2022-12-29,22.0
2022-12-28,22.0
2022-12-27,22.1
2022-12-26,22.1
2022-12-23,22.9
2022-12-22,22.9
2022-12-21,22.8
2022-12-20,22.55
2022-12-19,22.75
2022-12-16,23.0
2022-12-15,23.2
2022-12-14,23.15
2022-12-13,23.05
2022-12-12,22.5
2022-12-09,23.05
2022-12-08,22.65
2022-12-07,22.3
2022-12-06,22.3
2022-12-05,23.6
2022-12-02,23.5
2022-12-01,22.5
2022-11-30,22.1
2022-11-29,22.15
2022-11-28,22.25
2022-11-25,21.5
2022-11-24,21.0
2022-11-23,20.65
2022-11-22,20.35
2022-11-21,20.6
2022-11-18,21.15
2022-11-17,21.05
2022-11-16,20.4
2022-11-15,19.1
2022-11-14,20.3
2022-11-11,20.8
2022-11-10,20.0
2022-11-09,20.75
2022-11-08,21.3
2022-11-07,20.65
2022-11-04,20.15
2022-11-03,21.35
2022-11-02,21.8
2022-11-01,22.45
2022-10-31,22.4
2022-10-28,22.3
2022-10-27,22.05
2022-10-26,20.65
2022-10-25,20.4
2022-10-24,19.5
2022-10-21,20.4
2022-10-20,21.35
2022-10-19,21.1
2022-10-18,21.4
2022-10-17,20.95
2022-10-14,20.85
2022-10-13,19.95
2022-10-12,18.7
2022-10-11,17.5
2022-10-10,18.7
2022-10-07,18.65
2022-10-06,20.0
2022-10-05,20.8
2022-10-04,21.0
2022-10-03,21.6
2022-09-30,22.2
2022-09-29,22.0
2022-09-28,22.0
2022-09-27,22.4
2022-09-26,22.2
2022-09-23,22.6
2022-09-22,22.8
2022-09-21,22.6
2022-09-20,22.9
2022-09-19,22.85
2022-09-16,23.15
2022-09-15,23.55
2022-09-14,23.5
2022-09-13,23.8
2022-09-12,23.75
2022-09-09,24.0
2022-09-08,24.0
2022-09-07,24.3
2022-09-06,24.65
2022-09-05,24.5
2022-08-31,24.65
2022-08-30,24.55
2022-08-29,24.55
2022-08-26,24.8
2022-08-25,25.0
2022-08-24,24.85
2022-08-23,24.8
2022-08-22,24.65
2022-08-19,24.85
2022-08-18,25.15
2022-08-17,24.95
2022-08-16,24.85
2022-08-15,24.95
2022-08-12,24.8
2022-08-11,24.75
2022-08-10,24.85
2022-08-09,24.95
2022-08-08,24.75
2022-08-05,24.85
2022-08-04,25.0
2022-08-03,24.95
2022-08-02,24.9
2022-08-01,25.0
2022-07-29,24.6
2022-07-28,24.45
2022-07-27,24.2
2022-07-26,24.05
2022-07-25,24.05
2022-07-22,24.35
2022-07-21,24.65
2022-07-20,24.3
2022-07-19,23.9
2022-07-18,23.9
2022-07-15,24.0
