date,price
2023-01-12,41.45
2023-01-11,41.25
2023-01-10,41.3
2023-01-09,41.0
2023-01-06,41.65
2023-01-05,40.75
2023-01-04,40.8
2023-01-03,41.2
2022-12-30,38.6
2022-12-29,40.0
2022-12-28,41.9
2022-12-27,40.0
2022-12-26,38.8
2022-12-23,39.0
2022-12-22,39.0
2022-12-21,38.6
2022-12-20,38.5
2022-12-19,38.8
2022-12-16,38.9
2022-12-15,39.0
2022-12-14,38.8
2022-12-13,38.7
2022-12-12,38.1
2022-12-09,39.2
2022-12-08,39.0
2022-12-07,39.0
2022-12-06,39.1
2022-12-05,41.25
2022-12-02,41.2
2022-12-01,39.0
2022-11-30,41.1
2022-11-29,41.0
2022-11-28,39.5
2022-11-25,40.0
2022-11-24,38.0
2022-11-23,37.4
2022-11-22,36.45
2022-11-21,35.5
2022-11-18,35.95
2022-11-17,35.65
2022-11-16,35.7
2022-11-15,33.4
2022-11-14,35.9
2022-11-11,36.0
2022-11-10,34.7
2022-11-09,36.15
2022-11-08,34.9
2022-11-07,33.3
2022-11-04,33.3
2022-11-03,33.0
2022-11-02,33.7
2022-11-01,34.05
2022-10-31,34.55
2022-10-28,33.8
2022-10-27,33.9
2022-10-26,31.7
2022-10-25,31.3
2022-10-24,30.35
2022-10-21,32.6
2022-10-20,33.15
2022-10-19,33.0
2022-10-18,32.8
2022-10-17,32.7
2022-10-14,33.0
2022-10-13,32.45
2022-10-12,30.45
2022-10-11,28.5
2022-10-10,30.0
2022-10-07,29.2
2022-10-06,31.0
2022-10-05,31.8
2022-10-04,31.0
2022-10-03,31.55
2022-09-30,33.9
2022-09-29,33.5
2022-09-28,33.5
2022-09-27,33.7
2022-09-26,33.4
2022-09-23,34.75
2022-09-22,35.15
2022-09-21,34.75
2022-09-20,35.15
2022-09-19,34.2
2022-09-16,35.5
2022-09-15,35.75
2022-09-14,36.5
2022-09-13,36.8
2022-09-12,36.9
2022-09-09,37.0
2022-09-08,36.7
2022-09-07,37.8
2022-09-06,40.05
2022-09-05,39.5
2022-08-31,40.0
2022-08-30,39.8
2022-08-29,39.0
2022-08-26,39.4
2022-08-25,39.3
2022-08-24,39.3
2022-08-23,39.5
2022-08-22,38.45
2022-08-19,39.35
2022-08-18,39.6
2022-08-17,40.0
2022-08-16,40.5
2022-08-15,41.0
2022-08-12,39.2
2022-08-11,38.3
2022-08-10,38.4
2022-08-09,38.65
2022-08-08,38.8
2022-08-05,39.0
2022-08-04,39.3
2022-08-03,39.3
2022-08-02,38.5
2022-08-01,39.0
2022-07-29,37.3
2022-07-28,36.5
2022-07-27,35.55
2022-07-26,35.55
2022-07-25,35.4
2022-07-22,35.5
2022-07-21,36.5
2022-07-20,36.4
2022-07-19,35.65
2022-07-18,35.5
2022-07-15,35.8
2022-07-14,36.15
2022-07-13,36.05
2022-07-12,36.4
2022-07-11,34.5
2022-07-08,35.0
2022-07-07,36.3
2022-07-06,35.6
2022-07-05,36.3
2022-07-04,35.05
2022-07-01,35.05
2022-06-30,33.5
2022-06-29,34.9
2022-06-28,33.65
2022-06-27,31.75
2022-06-24,31.2
2022-06-23,31.0
2022-06-22,30.5
2022-06-21,30.3
2022-06-20,29.5
2022-06-17,31.6
2022-06-16,32.3
2022-06-15,32.0
2022-06-14,32.3
2022-06-13,31.95
2022-06-10,33.8
2022-06-09,34.5
2022-06-08,34.3
2022-06-07,33.6
2022-06-06,34.2
2022-06-03,34.35
2022-06-02,34.7
2022-06-01,35.15
2022-05-31,35.3
2022-05-30,35.75
2022-05-27,35.3
2022-05-26,35.1
2022-05-25,34.9
2022-05-24,33.75
2022-05-23,33.35
2022-05-20,34.5
2022-05-19,34.65
2022-05-18,34.9
2022-05-17,34.45
2022-05-16,32.2
2022-05-13,31.8
2022-05-12,33.6
2022-05-11,36.1
2022-05-10,35.8
2022-05-09,34.45
2022-05-06,37.0
2022-05-05,38.2
2022-05-04,37.25
2022-04-29,37.25
2022-04-28,36.7
2022-04-27,37.2
2022-04-26,36.9
2022-04-25,35.85
2022-04-22,38.5
2022-04-21,38.5
2022-04-20,37.95
2022-04-19,37.95
2022-04-18,37.95
2022-04-15,39.3
2022-04-14,40.5
2022-04-13,40.9
2022-04-12,40.45
2022-04-08,41.9
2022-04-07,43.05
2022-04-06,43.5
2022-04-05,43.3
2022-04-04,44.25
2022-04-01,44.35
2022-03-31,43.5
2022-03-30,43.55
2022-03-29,42.4
2022-03-28,41.6
2022-03-25,43.45
2022-03-24,43.1
2022-03-23,43.4
2022-03-22,43.5
2022-03-21,43.8
2022-03-18,43.9
2022-03-17,43.5
2022-03-16,41.6
2022-03-15,42.1
2022-03-14,41.3
2022-03-11,41.85
2022-03-10,40.95
2022-03-09,40.5
2022-03-08,41.6
2022-03-07,42.25
2022-03-04,43.3
2022-03-03,42.8
2022-03-02,42.45
2022-03-01,44.1
2022-02-28,43.7
2022-02-25,44.55
2022-02-24,44.6
2022-02-23,45.6
2022-02-22,46.0
2022-02-21,45.25
2022-02-18,44.7
2022-02-17,46.0
2022-02-16,45.15
2022-02-15,46.2
2022-02-14,44.75
2022-02-11,47.9
2022-02-10,48.4
2022-02-09,48.4
2022-02-08,47.35
2022-02-07,47.4
2022-01-28,47.95
2022-01-27,47.6
2022-01-26,48.1
2022-01-25,49.0
2022-01-24,46.9
2022-01-21,47.35
2022-01-20,46.7
2022-01-19,43.65
2022-01-18,44.9
2022-01-17,43.65
2022-01-14,44.25
2022-01-13,44.0
2022-01-12,42.15
2022-01-11,39.4
2022-01-10,38.85
2022-01-07,39.2
2022-01-06,38.0
2022-01-05,37.05
2022-01-04,37.4
