date,price
2023-01-12,18.7
2023-01-11,18.45
2023-01-10,18.7
2023-01-09,18.85
2023-01-06,18.95
2023-01-05,18.95
2023-01-04,18.9
2023-01-03,18.5
2022-12-30,17.9
2022-12-29,17.8
2022-12-28,18.15
2022-12-27,17.9
2022-12-26,17.2
2022-12-23,18.35
2022-12-22,18.45
2022-12-21,17.65
2022-12-20,17.3
2022-12-19,17.95
2022-12-16,18.5
2022-12-15,18.2
2022-12-14,17.05
2022-12-13,17.1
2022-12-12,16.65
2022-12-09,16.9
2022-12-08,17.0
2022-12-07,16.2
2022-12-06,16.9
2022-12-05,18.15
2022-12-02,17.3
2022-12-01,16.8
2022-11-30,16.8
2022-11-29,16.15
2022-11-28,16.1
2022-11-25,15.5
2022-11-24,15.1
2022-11-23,15.05
2022-11-22,15.5
2022-11-21,15.5
2022-11-18,15.5
2022-11-17,15.5
2022-11-16,15.5
2022-11-15,14.65
2022-11-14,15.7
2022-11-11,16.3
2022-11-10,16.3
2022-11-09,17.5
2022-11-08,17.2
2022-11-07,17.1
2022-11-04,16.95
2022-11-03,17.5
2022-11-02,17.5
2022-11-01,17.2
2022-10-31,16.35
2022-10-28,16.35
2022-10-27,16.55
2022-10-26,15.55
2022-10-25,15.45
2022-10-24,15.4
2022-10-21,15.55
2022-10-20,15.95
2022-10-19,15.95
2022-10-18,15.95
2022-10-17,15.95
2022-10-14,16.15
2022-10-13,16.0
2022-10-12,16.0
2022-10-11,15.35
2022-10-10,15.35
2022-10-07,15.35
2022-10-06,16.5
2022-10-05,17.0
2022-10-04,16.8
2022-10-03,17.0
2022-09-30,18.0
2022-09-29,18.0
2022-09-28,18.5
2022-09-27,27.4
2022-09-26,27.6
2022-09-23,28.75
2022-09-22,29.3
2022-09-21,29.5
2022-09-20,30.0
2022-09-19,29.9
2022-09-16,30.55
2022-09-15,30.3
2022-09-14,30.3
2022-09-13,30.5
2022-09-12,30.45
2022-09-09,30.5
2022-09-08,29.9
2022-09-07,30.3
2022-09-06,31.4
2022-09-05,31.3
2022-08-31,31.8
2022-08-30,31.35
2022-08-29,31.2
2022-08-26,31.6
2022-08-25,31.95
2022-08-24,31.4
2022-08-23,31.2
2022-08-22,31.25
2022-08-19,31.25
2022-08-18,30.05
2022-08-17,30.15
2022-08-16,30.15
2022-08-15,30.35
2022-08-12,29.9
2022-08-11,29.6
2022-08-10,30.1
2022-08-09,30.25
2022-07-25,27.65
2022-07-22,28.15
2022-07-21,28.2
2022-07-20,28.15
2022-07-19,28.0
2022-07-18,28.15
2022-07-15,28.25
2022-07-14,28.05
2022-07-13,27.75
2022-07-12,27.75
2022-07-11,27.5
2022-07-08,28.6
2022-07-07,28.9
2022-07-06,28.8
2022-07-05,29.5
2022-07-04,29.2
2022-07-01,29.1
2022-06-30,29.0
2022-06-29,30.0
2022-06-28,30.0
2022-06-27,28.9
2022-06-24,28.15
2022-06-23,28.45
2022-06-22,28.4
2022-06-21,27.2
2022-06-20,27.1
2022-06-17,27.9
2022-06-16,29.0
2022-06-15,28.85
2022-06-14,28.85
2022-06-13,28.75
2022-06-10,30.9
2022-06-09,31.5
2022-06-08,31.8
2022-06-07,30.45
2022-06-06,30.6
2022-06-03,30.75
2022-06-02,30.25
2022-06-01,30.85
2022-05-31,31.0
2022-05-30,31.6
2022-05-27,31.1
2022-05-26,31.05
2022-05-25,31.5
2022-05-24,30.0
2022-05-23,29.3
2022-05-20,30.6
2022-05-19,30.45
2022-05-18,30.95
2022-05-17,31.0
2022-05-16,29.0
2022-05-13,29.0
2022-05-12,31.1
2022-05-11,33.4
2022-05-10,33.3
2022-05-09,31.8
2022-05-06,34.15
2022-05-05,35.55
2022-05-04,35.8
2022-04-29,36.7
2022-04-28,36.5
2022-04-27,35.95
2022-04-26,36.4
2022-04-25,34.25
2022-04-22,36.8
2022-04-21,35.5
2022-04-20,35.2
2022-04-19,35.8
2022-04-18,36.65
2022-04-15,38.5
2022-04-14,39.5
2022-04-13,39.0
2022-04-12,39.0
2022-04-08,38.8
2022-04-07,39.8
2022-04-06,39.95
2022-04-05,38.3
2022-04-04,39.0
2022-04-01,38.6
2022-03-31,37.2
2022-03-30,36.8
2022-03-29,36.4
2022-03-28,36.25
2022-03-25,36.75
2022-03-24,36.35
