date,price
2022-12-28,17.45
2022-12-27,17.25
2022-12-26,16.8
2022-12-23,17.75
2022-12-22,18.0
2022-12-21,17.7
2022-12-20,17.6
2022-12-19,18.35
2022-12-16,18.8
2022-12-15,18.95
2022-12-14,18.15
2022-12-13,18.0
2022-12-12,17.7
2022-12-09,18.2
2022-12-08,18.1
2022-12-07,17.3
2022-12-06,17.7
2022-12-05,19.0
2022-12-02,18.8
2022-12-01,17.8
2022-11-30,17.4
2022-11-29,17.2
2022-11-28,17.2
2022-11-25,16.2
2022-11-24,15.7
2022-11-23,15.7
2022-11-22,15.8
2022-11-21,15.7
2022-11-18,15.7
2022-11-17,15.7
2022-11-16,15.1
2022-11-15,14.15
2022-11-14,15.2
2022-11-11,16.0
2022-11-10,15.8
2022-11-09,16.95
2022-11-08,17.2
2022-11-07,16.95
2022-11-04,17.9
2022-11-03,17.65
2022-10-19,17.5
2022-10-18,17.55
2022-10-17,17.5
2022-10-14,17.8
2022-10-13,17.4
2022-10-12,17.15
2022-10-11,16.05
2022-10-10,17.25
2022-10-07,16.95
2022-10-06,18.1
2022-10-05,19.2
2022-10-04,18.8
2022-10-03,18.7
2022-09-30,20.0
2022-09-29,19.8
2022-09-28,19.95
2022-09-27,20.2
2022-09-26,20.1
2022-09-23,21.0
2022-09-22,21.25
2022-09-21,21.2
2022-09-20,21.35
2022-09-19,21.0
2022-09-16,21.8
2022-09-15,22.15
2022-09-14,22.4
2022-09-13,22.55
2022-09-12,22.6
2022-09-09,22.7
2022-09-08,22.8
2022-09-07,23.0
2022-09-06,23.65
2022-09-05,23.6
2022-08-31,23.75
2022-08-30,23.65
2022-08-29,23.4
2022-08-26,23.6
2022-08-25,23.65
2022-08-24,23.3
2022-08-23,23.2
2022-08-22,23.1
2022-08-19,27.6
2022-08-18,27.65
2022-08-17,27.75
2022-08-16,27.25
2022-08-15,27.35
2022-08-12,27.05
2022-08-11,26.8
2022-08-10,27.2
2022-08-09,27.35
2022-08-08,27.1
2022-08-05,26.95
2022-08-04,26.95
2022-08-03,26.9
2022-08-02,26.7
2022-08-01,26.5
2022-07-29,25.65
2022-07-28,25.55
2022-07-27,24.9
2022-07-26,25.15
2022-07-25,25.25
2022-07-22,25.55
2022-07-21,25.6
2022-07-20,25.55
2022-07-19,25.2
2022-07-18,25.4
2022-07-15,25.45
2022-07-14,25.5
2022-07-13,25.3
2022-07-12,25.05
2022-07-11,24.4
2022-07-08,25.05
2022-07-07,25.1
2022-07-06,24.9
2022-07-05,25.45
2022-07-04,24.6
2022-07-01,24.2
2022-06-30,24.2
2022-06-29,24.7
2022-06-28,24.7
2022-06-27,24.1
2022-06-24,23.7
2022-06-23,24.05
2022-06-22,23.45
2022-06-21,22.45
2022-06-20,22.5
2022-06-17,23.3
2022-06-16,24.9
2022-06-15,24.9
2022-06-14,25.5
2022-06-13,25.65
2022-06-10,27.5
2022-06-09,27.8
2022-06-08,27.95
2022-06-07,26.95
2022-06-06,27.25
2022-06-03,27.4
2022-06-02,27.2
2022-06-01,27.6
2022-05-31,27.75
2022-05-16,24.6
2022-05-13,24.1
2022-05-12,25.65
2022-05-11,27.5
2022-05-10,27.05
2022-05-09,26.2
2022-05-06,28.0
2022-05-05,29.0
2022-05-04,28.9
2022-04-29,29.8
2022-04-28,29.45
2022-04-27,29.7
2022-04-26,29.35
2022-04-25,28.1
2022-04-22,30.0
2022-04-21,30.0
2022-04-20,29.5
2022-04-19,29.3
2022-04-18,30.3
2022-04-15,31.4
2022-04-14,32.3
2022-04-13,32.6
2022-04-12,32.25
2022-04-08,33.2
2022-04-07,33.7
2022-04-06,33.35
2022-04-05,32.65
2022-04-04,33.0
2022-04-01,33.3
2022-03-31,32.95
2022-03-30,32.65
2022-03-29,32.0
2022-03-28,31.5
2022-03-25,31.8
2022-03-24,32.05
2022-03-23,32.15
2022-03-22,32.45
2022-03-21,32.2
2022-03-18,32.1
2022-03-17,32.25
2022-03-16,32.1
