date,price
2022-12-23,10.35
2022-12-22,10.5
2022-12-21,10.45
2022-12-20,10.55
2022-12-19,10.9
2022-12-16,10.85
2022-12-15,10.9
2022-12-14,10.75
2022-12-13,10.9
2022-12-12,10.5
2022-12-09,10.6
2022-12-08,10.8
2022-12-07,10.45
2022-12-06,10.5
2022-12-05,11.25
2022-12-02,11.2
2022-12-01,10.65
2022-11-30,10.1
2022-11-29,10.15
2022-11-28,9.95
2022-11-25,9.3
2022-11-24,8.87
2022-11-23,9.01
2022-11-22,10.4
2022-11-21,10.4
2022-11-18,10.1
2022-11-17,10.0
2022-11-16,9.48
2022-11-15,8.86
2022-11-14,9.52
2022-11-11,10.0
2022-11-10,10.25
2022-11-09,11.0
2022-11-08,11.15
2022-11-07,10.7
2022-11-04,11.25
2022-11-03,11.1
2022-11-02,11.3
2022-11-01,11.6
2022-10-31,11.45
2022-10-28,11.0
2022-10-27,11.15
2022-10-26,10.45
2022-10-25,10.55
2022-10-24,9.9
2022-10-21,10.25
2022-10-20,10.85
2022-10-19,11.15
2022-10-18,11.25
2022-10-17,11.5
2022-10-14,11.0
2022-10-13,10.3
2022-10-12,10.05
2022-10-11,9.4
2022-10-10,10.1
2022-10-07,10.35
2022-10-06,11.0
2022-10-05,11.7
2022-10-04,11.5
2022-10-03,11.9
2022-09-30,12.45
2022-09-29,12.4
2022-09-28,12.5
2022-09-27,12.75
2022-09-26,12.4
2022-09-23,13.1
2022-09-22,13.35
2022-09-21,13.3
2022-09-20,13.4
2022-09-19,13.0
2022-09-16,13.7
2022-09-15,14.1
2022-09-14,14.15
2022-09-13,14.4
2022-09-12,14.25
2022-09-09,14.3
2022-09-08,14.0
2022-09-07,14.65
2022-09-06,15.5
2022-09-05,15.45
2022-08-31,15.6
2022-08-30,15.4
2022-08-29,15.45
2022-08-26,15.7
2022-08-25,15.95
2022-08-24,15.65
2022-08-23,15.7
2022-08-22,15.55
2022-08-19,15.45
2022-08-18,15.5
2022-08-17,15.6
2022-08-16,15.8
2022-08-15,15.9
2022-08-12,14.9
2022-08-11,14.8
2022-08-10,15.0
2022-08-09,15.2
2022-08-08,15.15
2022-08-05,15.15
2022-08-04,15.2
2022-08-03,15.25
2022-08-02,15.1
2022-08-01,15.05
2022-07-29,14.65
2022-07-28,14.7
2022-07-27,14.3
2022-07-26,14.1
2022-07-25,14.15
2022-07-22,14.35
2022-07-21,14.65
2022-07-20,14.8
2022-07-19,14.55
2022-07-18,14.4
2022-07-15,14.65
2022-07-14,14.55
2022-07-13,14.6
2022-07-12,13.65
2022-07-11,13.35
2022-07-08,13.6
2022-07-07,13.45
2022-07-06,13.35
2022-07-05,13.8
2022-07-04,13.6
2022-07-01,13.45
2022-06-30,13.5
2022-06-29,14.0
2022-06-28,14.15
2022-06-27,13.65
2022-06-24,13.5
2022-06-23,13.55
2022-06-22,13.2
2022-06-21,12.9
2022-06-20,13.35
2022-06-17,12.95
2022-06-16,13.3
2022-06-15,13.25
2022-06-14,13.6
2022-06-13,13.5
2022-06-10,14.3
2022-06-09,14.65
2022-06-08,14.6
2022-06-07,13.65
2022-06-06,14.05
2022-06-03,14.45
2022-06-02,14.6
2022-06-01,14.85
2022-05-31,14.8
2022-05-30,15.15
2022-05-27,15.2
2022-05-26,15.1
2022-05-25,15.2
2022-05-24,14.4
2022-05-23,14.5
2022-05-20,14.75
2022-05-19,14.45
2022-05-18,13.9
2022-05-17,13.0
2022-05-16,12.15
2022-05-13,12.8
2022-05-12,13.7
2022-05-11,14.65
2022-05-10,14.7
2022-05-09,14.5
2022-05-06,15.5
2022-05-05,16.5
2022-05-04,16.7
2022-04-29,16.3
2022-04-28,16.2
2022-04-27,16.2
2022-04-26,15.8
2022-04-25,15.45
2022-04-22,16.4
2022-04-21,16.2
2022-04-20,16.9
2022-04-19,18.15
2022-04-18,19.45
2022-04-15,19.45
2022-04-14,19.65
2022-04-13,19.6
2022-04-12,19.0
2022-04-08,20.0
2022-04-07,20.65
2022-04-06,21.35
2022-04-05,21.3
2022-04-04,21.7
2022-04-01,22.1
2022-03-31,21.4
2022-03-30,21.75
2022-03-29,21.65
2022-03-28,21.4
2022-03-25,22.0
2022-03-24,22.0
2022-03-23,21.95
2022-03-22,22.05
2022-03-21,22.15
2022-03-18,21.65
2022-03-17,22.1
2022-03-16,21.75
2022-03-15,21.7
2022-03-14,21.85
2022-03-11,21.05
2022-03-10,21.05
2022-03-09,21.0
2022-03-08,20.95
2022-03-07,21.05
2022-03-04,21.35
2022-03-03,21.1
2022-03-02,21.0
2022-03-01,21.5
2022-02-28,21.65
2022-02-25,21.8
2022-02-24,21.7
2022-02-23,22.1
2022-02-22,22.05
2022-02-21,22.3
2022-02-18,22.3
2022-02-17,22.5
2022-02-16,22.6
2022-02-15,22.55
2022-02-14,22.0
2022-02-11,23.6
2022-02-10,23.6
2022-02-09,24.1
2022-02-08,23.2
2022-02-07,23.1
2022-01-28,22.5
2022-01-27,21.9
2022-01-26,22.2
2022-01-25,21.4
2022-01-24,20.6
2022-01-21,20.6
2022-01-20,20.5
2022-01-19,19.35
2022-01-18,20.6
2022-01-17,22.0
2022-01-14,22.5
2022-01-13,22.25
2022-01-12,22.2
2022-01-11,21.05
2022-01-10,21.3
2022-01-07,22.1
2022-01-06,22.5
2022-01-05,22.0
2022-01-04,22.5
2021-12-31,22.3
2021-12-30,21.4
2021-12-29,21.5
2021-12-28,21.5
2021-12-27,21.5
2021-12-24,21.5
2021-12-23,20.1
2021-12-22,20.8
2021-12-21,21.5
2021-12-20,21.85
2021-12-17,22.2
2021-12-16,22.15
2021-12-15,22.3
2021-12-14,22.2
2021-12-13,22.6
2021-12-10,22.95
2021-12-09,22.95
2021-12-08,22.9
2021-12-07,22.45
2021-12-06,22.05
2021-12-03,23.0
2021-12-02,23.55
2021-12-01,23.55
2021-11-30,23.5
2021-11-29,24.1
2021-11-26,24.95
2021-11-25,24.95
2021-11-24,24.95
2021-11-23,23.8
2021-11-22,24.1
2021-11-19,23.25
2021-11-18,23.1
2021-11-17,23.65
2021-11-16,23.6
2021-11-15,23.7
2021-11-12,23.7
2021-11-11,23.8
2021-11-10,29.1
2021-11-09,29.1
2021-11-08,31.0
2021-11-05,31.5
2021-11-04,30.5
2021-11-03,28.65
2021-11-02,28.6
2021-11-01,28.5
2021-10-29,27.95
2021-10-28,27.3
2021-10-27,27.25
2021-10-26,27.1
2021-10-25,26.95
2021-10-22,27.6
2021-10-21,27.5
2021-10-20,28.3
2021-10-19,28.0
2021-10-18,27.6
2021-10-15,27.55
2021-10-14,29.0
2021-10-13,30.0
2021-10-12,30.2
2021-10-11,30.3
