date,VND,demand,supply
2021-08-25,107.00,8413,4174
2021-08-24,107.30,9988,6144
2021-08-23,107.20,12226,7511
2021-08-20,108.10,16468,6509
2021-08-19,111.00,17665,5967
2021-08-18,110.00,36649,10763
2021-08-17,111.00,28447,10525
2021-08-16,116.00,25220,8207
2021-08-13,120.00,8657,9506
2021-12-08,117.00,6198,6572
2021-11-08,116.00,6756,7371
2021-10-08,117.00,4364,8461
2021-09-08,117.40,5539,6686
2021-06-08,113.90,7803,9781
2021-05-08,111.70,5278,4055
2021-04-08,110.50,5376,4634
2021-03-08,110.90,10681,7233
2021-02-08,108.10,7034,2595
2021-07-30,108.30,6484,2947
2021-07-29,107.90,4986,2843
2021-07-28,106.50,9035,2300
2021-07-27,107.80,7370,3277
2021-07-26,109.60,2608,2540
2021-07-23,107.60,3296,3236
2021-07-22,111.00,2907,3753
2021-07-21,108.00,3168,3013
2021-07-20,106.60,3935,3058
2021-07-19,104.30,4845,2646
2021-07-16,109.00,2953,2035
2021-07-15,110.30,2752,2869
2021-07-14,109.50,3026,3160
2021-07-13,109.50,3227,2767
2021-12-07,108.00,7250,4063
2021-09-07,112.50,4681,2953
2021-08-07,115.00,4974,2747
2021-07-07,117.00,5761,4607
2021-06-07,110.30,3567,2861
2021-05-07,118.50,4637,2795
2021-02-07,118.00,3673,2670
2021-01-07,117.20,4083,2561
2021-06-30,118.00,4272,5556
2021-06-29,118.60,4102,5380
2021-06-28,115.50,4355,4920
2021-06-25,112.10,2116,2773
2021-06-24,112.10,3172,4449
2021-06-23,111.30,4155,3659
2021-06-22,111.50,2038,2908
2021-06-21,112.00,2418,3022
2021-06-18,112.50,3481,2979
2021-06-17,109.00,4274,2559
2021-06-16,110.00,3528,4265
2021-06-15,112.60,3911,4746
2021-06-14,109.90,6367,7796
2021-11-06,106.00,3735,3506
2021-10-06,104.10,4156,2866
2021-09-06,106.10,2916,3384
2021-08-06,105.30,5209,6746
2021-07-06,106.00,3334,4327
2021-04-06,104.50,4078,3701
2021-03-06,105.40,4256,4402
2021-02-06,104.40,2886,4014
2021-01-06,104.00,3958,4046
2021-05-31,102.60,6708,3877
2021-05-28,104.60,4177,3662
2021-05-27,104.40,3594,5630
