date,price
2023-01-12,24.95
2023-01-11,24.7
2023-01-10,24.95
2023-01-09,24.65
2023-01-06,24.3
2023-01-05,24.2
2023-01-04,23.3
2023-01-03,23.5
2022-12-30,22.5
2022-12-29,22.35
2022-12-28,22.9
2022-12-27,22.5
2022-12-26,21.9
2022-12-23,23.5
2022-12-22,23.4
2022-12-21,23.55
2022-12-20,22.45
2022-12-19,22.4
2022-12-16,22.8
2022-12-15,23.25
2022-12-14,23.25
2022-12-13,22.55
2022-12-12,21.3
2022-12-09,22.4
2022-12-08,21.7
2022-12-07,20.3
2022-12-06,20.75
2022-12-05,22.3
2022-12-02,20.85
2022-12-01,19.5
2022-11-30,20.0
2022-11-29,19.75
2022-11-28,19.7
2022-11-25,18.9
2022-11-24,18.2
2022-11-23,17.5
2022-11-22,16.9
2022-11-21,16.7
2022-11-18,17.1
2022-11-17,17.2
2022-11-16,16.15
2022-11-15,15.1
2022-11-14,15.85
2022-11-11,15.6
2022-11-10,15.15
2022-11-09,16.25
2022-11-08,16.45
2022-11-07,15.5
2022-11-04,16.6
2022-11-03,17.25
2022-11-02,16.9
2022-11-01,16.9
2022-10-31,16.15
2022-10-28,16.15
2022-10-27,16.05
2022-10-26,15.0
2022-10-25,14.9
2022-10-24,14.85
2022-10-21,15.95
2022-10-20,17.15
2022-10-19,17.3
2022-10-18,17.7
2022-10-17,18.15
2022-10-14,17.65
2022-10-13,17.65
2022-10-12,16.95
2022-10-11,15.85
2022-10-10,17.0
2022-10-07,16.75
2022-10-06,18.0
2022-10-05,19.25
2022-10-04,18.75
2022-10-03,19.2
2022-09-30,20.6
2022-09-29,19.7
2022-09-28,20.3
2022-09-27,20.5
2022-09-26,20.5
2022-09-23,21.45
2022-09-22,21.95
2022-09-21,21.75
2022-09-20,22.15
2022-09-19,21.6
2022-09-16,22.45
2022-09-15,23.05
2022-09-14,23.05
2022-09-13,23.05
2022-09-12,23.1
2022-09-09,23.75
2022-09-08,23.9
2022-09-07,24.35
2022-09-06,24.7
2022-09-05,24.7
2022-08-31,24.8
2022-08-30,24.65
2022-08-29,24.85
2022-08-26,25.1
2022-08-25,25.65
2022-08-24,25.4
2022-08-23,25.0
2022-08-22,24.7
2022-08-19,25.1
2022-08-18,25.2
2022-08-17,25.4
2022-08-16,25.55
2022-08-15,25.65
2022-08-12,25.65
2022-08-11,25.2
2022-08-10,24.9
2022-08-09,25.25
2022-08-08,25.3
2022-08-05,25.25
2022-08-04,25.2
2022-08-03,25.45
2022-08-02,24.95
2022-08-01,25.2
2022-07-29,24.7
2022-07-28,24.45
2022-07-27,23.05
2022-07-26,22.95
2022-07-25,22.85
2022-07-22,23.0
2022-07-21,23.1
2022-07-20,23.05
2022-07-19,22.95
2022-07-18,22.55
2022-07-15,23.0
2022-07-14,23.3
2022-07-13,23.05
2022-07-12,22.6
2022-07-11,22.05
2022-07-08,22.5
2022-07-07,22.6
2022-07-06,22.5
2022-07-05,23.05
2022-07-04,22.35
2022-07-01,22.0
2022-06-30,21.5
2022-06-29,22.6
2022-06-28,22.55
2022-06-27,21.5
2022-06-24,21.2
2022-06-23,21.3
2022-06-22,20.5
2022-06-21,19.2
2022-06-20,18.85
2022-06-17,20.25
2022-06-16,21.0
2022-06-15,20.7
2022-06-14,20.9
2022-06-13,20.6
2022-06-10,21.9
2022-06-09,22.3
2022-06-08,21.6
2022-06-07,20.2
2022-06-06,20.5
2022-06-03,21.15
2022-06-02,21.55
2022-06-01,22.25
2022-05-31,22.35
2022-05-30,22.8
2022-05-27,22.25
2022-05-26,22.4
2022-05-25,22.75
2022-05-24,21.75
2022-05-23,20.35
2022-05-20,21.6
2022-05-19,21.75
2022-05-18,21.75
2022-05-17,20.35
2022-05-16,19.05
2022-05-13,20.45
2022-05-12,21.95
2022-05-11,23.55
2022-05-10,23.9
2022-05-09,23.75
2022-05-06,25.5
2022-05-05,26.9
2022-05-04,26.75
2022-04-29,27.7
2022-04-28,27.7
2022-04-27,28.2
2022-04-26,27.4
2022-04-25,26.8
2022-04-22,28.8
2022-04-21,27.65
2022-04-20,27.55
2022-04-19,27.5
2022-04-18,29.0
2022-04-15,30.1
2022-04-14,30.8
2022-04-13,31.35
2022-04-12,30.8
2022-04-08,31.0
2022-04-07,31.9
2022-04-06,32.35
2022-04-05,31.8
2022-04-04,32.2
2022-04-01,32.2
2022-03-31,31.7
2022-03-30,32.25
2022-03-29,32.3
2022-03-28,31.85
2022-03-25,33.65
2022-03-24,33.65
2022-03-23,34.0
2022-03-22,34.05
2022-03-21,33.1
2022-03-18,33.1
2022-03-17,32.8
2022-03-16,32.9
2022-03-15,32.7
2022-03-14,32.5
2022-03-11,32.05
2022-03-10,31.55
2022-03-09,31.1
2022-03-08,30.85
2022-03-07,31.5
2022-03-04,32.0
2022-03-03,31.85
2022-03-02,31.25
2022-03-01,32.65
2022-02-28,32.85
2022-02-25,33.0
2022-02-24,32.9
2022-02-23,33.6
2022-02-22,33.7
2022-02-21,33.2
2022-02-18,33.35
2022-02-17,33.9
2022-02-16,33.6
2022-02-15,33.5
2022-02-14,32.85
2022-02-11,35.3
2022-02-10,34.75
2022-02-09,35.05
2022-02-08,35.85
2022-02-07,35.6
2022-01-28,35.55
2022-01-27,35.4
2022-01-26,35.55
