date,price
2023-01-12,84.8
2023-01-11,85.1
2023-01-10,87.3
2023-01-09,86.9
2023-01-06,84.0
2023-01-05,84.0
2023-01-04,82.8
2023-01-03,82.6
2022-12-30,80.0
2022-12-29,80.7
2022-12-28,80.0
2022-12-27,79.1
2022-12-26,78.9
2022-12-23,79.1
2022-12-22,79.3
2022-12-21,78.7
2022-12-20,79.0
2022-12-19,79.2
2022-12-16,79.7
2022-12-15,79.5
2022-12-14,78.8
2022-12-13,78.2
2022-12-12,77.4
2022-12-09,77.3
2022-12-08,77.0
2022-12-07,78.5
2022-12-06,80.0
2022-12-05,85.0
2022-12-02,85.0
2022-12-01,80.0
2022-11-30,81.0
2022-11-29,79.8
2022-11-28,76.7
2022-11-25,73.1
2022-11-24,73.0
2022-11-23,73.5
2022-11-22,73.5
2022-11-21,75.0
2022-11-18,76.5
2022-11-17,76.5
2022-11-16,75.1
2022-11-15,75.0
2022-11-14,75.1
2022-11-11,75.5
2022-11-10,72.8
2022-11-09,74.0
2022-11-08,72.6
2022-11-07,71.8
2022-11-04,71.8
2022-11-03,73.0
2022-11-02,73.6
2022-11-01,75.0
2022-10-31,73.5
2022-10-28,71.6
2022-10-27,71.7
2022-10-26,70.0
2022-10-25,69.9
2022-10-24,68.0
2022-10-21,68.0
2022-10-20,69.2
2022-10-19,67.9
2022-10-18,67.7
2022-10-17,66.3
2022-10-14,68.1
2022-10-13,66.5
2022-10-12,64.0
2022-10-11,62.0
2022-10-10,65.1
2022-10-07,66.7
2022-10-06,70.1
2022-10-05,71.5
2022-10-04,71.3
2022-10-03,70.6
2022-09-30,73.2
2022-09-29,74.0
2022-09-28,75.0
2022-09-27,74.3
2022-09-26,75.0
2022-09-23,75.9
2022-09-22,78.0
2022-09-21,78.9
2022-09-20,79.2
2022-09-19,78.8
2022-09-16,80.0
2022-09-15,79.2
2022-09-14,78.3
2022-09-13,78.6
2022-09-12,79.1
2022-09-09,78.8
2022-09-08,78.0
2022-09-07,80.0
2022-09-06,82.7
2022-09-05,82.6
2022-08-31,84.0
2022-08-30,86.0
2022-08-29,82.5
2022-08-26,82.5
2022-08-25,82.0
2022-08-24,82.0
2022-08-23,80.2
2022-08-22,80.0
2022-08-19,80.9
2022-08-18,81.5
2022-08-17,81.5
2022-08-16,81.5
2022-08-15,81.8
2022-08-12,81.6
2022-08-11,81.5
2022-08-10,80.5
2022-08-09,80.8
2022-08-08,82.0
2022-08-05,82.0
2022-08-04,82.5
2022-08-03,79.5
2022-08-02,78.9
2022-08-01,77.0
2022-07-29,74.7
2022-07-28,75.3
2022-07-27,75.0
2022-07-26,73.9
2022-07-25,72.9
2022-07-22,72.5
2022-07-21,72.5
2022-07-20,72.5
2022-07-19,71.3
2022-07-18,72.0
2022-07-15,72.3
2022-07-14,72.4
2022-07-13,71.8
2022-07-12,71.9
2022-07-11,72.0
2022-07-08,74.0
2022-07-07,75.5
2022-07-06,72.8
2022-07-05,74.0
2022-07-04,74.1
2022-07-01,74.0
2022-06-30,74.8
2022-06-29,75.5
2022-06-28,76.3
2022-06-27,74.9
2022-06-24,75.0
2022-06-23,75.9
2022-06-22,76.0
2022-06-21,77.7
2022-06-20,76.0
2022-06-17,76.1
2022-06-16,79.1
2022-06-15,76.5
2022-06-14,77.0
2022-06-13,76.4
2022-06-10,77.7
2022-06-09,77.8
2022-06-08,79.2
2022-06-07,81.0
2022-06-06,79.7
2022-06-03,77.5
2022-06-02,79.0
2022-06-01,80.5
2022-05-31,78.9
2022-05-30,78.0
2022-05-27,77.4
2022-05-26,76.7
2022-05-25,77.0
2022-05-24,75.6
2022-05-23,74.4
2022-05-20,75.3
2022-05-19,76.0
2022-05-18,75.4
2022-05-17,76.0
2022-05-16,74.2
2022-05-13,73.0
2022-05-12,77.0
2022-05-11,80.0
2022-05-10,80.0
2022-05-09,77.9
2022-05-06,79.4
2022-05-05,81.0
2022-05-04,79.9
2022-04-29,80.9
2022-04-28,81.5
2022-04-27,81.5
2022-04-26,80.5
2022-04-25,81.8
2022-04-22,82.2
2022-04-21,78.4
2022-04-20,78.4
2022-04-19,77.7
2022-04-18,77.7
2022-04-15,80.2
2022-04-14,81.0
2022-04-13,82.4
2022-04-12,82.4
2022-04-08,83.0
2022-04-07,83.0
2022-04-06,84.6
2022-04-05,83.0
2022-04-04,82.6
2022-04-01,82.8
2022-03-31,82.1
2022-03-30,82.0
2022-03-29,81.9
2022-03-28,82.4
2022-03-25,82.5
2022-03-24,83.5
2022-03-23,84.9
2022-03-22,84.9
2022-03-21,84.9
2022-03-18,84.2
2022-03-17,83.0
2022-03-16,82.5
2022-03-15,81.1
2022-03-14,84.2
2022-03-11,83.8
2022-03-10,83.5
2022-03-09,83.0
2022-03-08,81.5
2022-03-07,84.9
2022-03-04,84.9
2022-03-03,85.5
2022-03-02,85.0
2022-03-01,85.0
2022-02-28,84.5
2022-02-25,85.1
2022-02-24,85.3
2022-02-23,86.9
2022-02-22,86.8
2022-02-21,87.4
2022-02-18,87.2
2022-02-17,87.5
2022-02-16,87.0
2022-02-15,87.0
2022-02-14,86.0
2022-02-11,90.0
2022-02-10,91.3
2022-02-09,90.8
2022-02-08,92.0
2022-02-07,92.4
2022-01-28,89.0
2022-01-27,91.0
2022-01-26,94.5
2022-01-25,95.8
2022-01-24,93.0
2022-01-21,89.2
2022-01-20,87.1
2022-01-19,86.8
2022-01-18,87.6
2022-01-17,86.2
2022-01-14,83.4
2022-01-13,81.9
2022-01-12,80.0
2022-01-11,79.4
2022-01-10,79.5
2022-01-07,79.8
2022-01-06,79.1
2022-01-05,78.0
2022-01-04,79.0
