date,price
2023-01-12,27.85
2023-01-11,27.65
2023-01-10,27.45
2023-01-09,27.75
2023-01-06,27.7
2023-01-05,27.65
2023-01-04,27.3
2023-01-03,27.45
2022-12-30,25.85
2022-12-29,25.95
2022-12-28,26.15
2022-12-27,26.3
2022-12-26,25.7
2022-12-23,27.6
2022-12-22,27.7
2022-12-21,27.7
2022-12-20,27.7
2022-12-19,29.25
2022-12-16,29.15
2022-12-15,29.5
2022-12-14,28.8
2022-12-13,28.8
2022-12-12,27.2
2022-12-09,28.25
2022-12-08,28.2
2022-12-07,26.4
2022-12-06,27.05
2022-12-05,29.0
2022-12-02,28.8
2022-12-01,27.4
2022-11-30,25.9
2022-11-29,25.2
2022-11-28,24.6
2022-11-25,23.0
2022-11-24,22.15
2022-11-23,22.0
2022-11-22,21.85
2022-11-21,22.25
2022-11-18,22.7
2022-11-17,22.95
2022-11-16,22.1
2022-11-15,20.7
2022-11-14,22.2
2022-11-11,22.8
2022-11-10,22.75
2022-11-09,24.35
2022-11-08,24.15
2022-11-07,23.75
2022-11-04,25.5
2022-11-03,25.85
2022-11-02,25.2
2022-11-01,25.65
2022-10-31,24.6
2022-10-28,24.4
2022-10-27,22.85
2022-10-26,21.4
2022-10-25,21.3
2022-10-24,21.3
2022-10-21,22.9
2022-10-20,24.6
2022-10-19,25.2
2022-10-18,25.3
2022-10-17,25.1
2022-10-14,25.7
2022-10-13,25.3
2022-10-12,24.8
2022-10-11,24.0
2022-10-10,25.8
2022-10-07,27.25
2022-10-06,29.3
2022-10-05,30.5
2022-10-04,30.3
2022-10-03,30.25
2022-09-30,32.5
2022-09-29,33.0
2022-09-28,33.25
2022-09-27,33.5
2022-09-26,33.25
2022-09-23,34.2
2022-09-22,34.55
2022-09-21,34.5
2022-09-20,35.05
2022-09-19,35.05
2022-09-16,36.0
2022-09-15,36.6
2022-09-14,36.8
2022-09-13,37.3
2022-09-12,37.5
2022-09-09,37.65
2022-09-08,37.4
2022-09-07,37.55
2022-09-06,38.65
2022-09-05,38.6
2022-08-31,38.95
2022-08-30,38.75
2022-08-29,38.75
2022-08-26,39.5
2022-08-25,39.55
2022-08-24,39.25
2022-08-23,38.8
2022-08-22,38.7
2022-08-19,39.0
2022-08-18,39.1
2022-08-17,39.3
2022-08-16,39.0
2022-08-15,39.1
2022-08-12,38.8
2022-08-11,38.5
2022-08-10,38.8
2022-08-09,39.15
2022-08-08,39.2
2022-08-05,38.4
2022-08-04,38.4
2022-08-03,38.15
2022-08-02,38.3
2022-08-01,38.6
2022-07-29,37.9
2022-07-28,37.3
2022-07-27,36.6
2022-07-26,36.6
2022-07-25,36.8
2022-07-22,37.1
2022-07-21,36.85
2022-07-20,36.3
2022-07-19,36.1
2022-07-18,36.3
