date,price
2023-01-12,22.4
2023-01-11,22.45
2023-01-10,22.5
2023-01-09,22.5
2023-01-06,22.5
2023-01-05,22.55
2023-01-04,22.0
2023-01-03,21.9
2022-12-30,21.05
2022-12-29,21.4
2022-12-28,21.4
2022-12-27,21.05
2022-12-26,21.0
2022-12-23,22.0
2022-12-22,22.35
2022-12-21,21.6
2022-12-20,22.0
2022-12-19,22.5
2022-12-16,23.0
2022-12-15,23.0
2022-12-14,22.8
2022-12-13,23.0
2022-12-12,22.9
2022-12-09,22.5
2022-12-08,22.0
2022-12-07,20.95
2022-12-06,21.6
2022-12-05,23.15
2022-12-02,22.8
2022-12-01,21.8
2022-11-30,22.0
2022-11-29,21.5
2022-11-28,21.0
2022-11-25,20.3
2022-11-24,20.0
2022-11-23,20.0
2022-11-22,20.65
2022-11-21,20.6
2022-11-18,20.6
2022-11-17,20.85
2022-11-16,20.85
2022-11-15,19.9
2022-11-14,19.7
2022-11-11,19.9
2022-11-10,19.9
2022-11-09,20.2
2022-11-08,20.5
2022-11-07,20.1
2022-11-04,21.3
2022-11-03,21.25
2022-11-02,21.55
2022-11-01,21.8
2022-10-31,20.7
2022-10-28,20.85
2022-10-27,21.0
2022-10-26,20.0
2022-10-25,20.15
2022-10-24,20.15
2022-10-21,20.1
2022-10-20,20.6
2022-10-19,20.55
2022-10-18,20.6
2022-10-17,20.6
2022-10-14,20.6
2022-10-13,20.6
2022-10-12,20.5
2022-10-11,19.35
2022-10-10,20.8
2022-10-07,22.35
2022-10-06,24.0
2022-10-05,24.0
2022-10-04,23.8
2022-10-03,23.85
2022-09-30,25.0
2022-09-29,24.7
2022-09-28,24.65
2022-09-27,24.9
2022-09-26,24.9
2022-09-23,25.05
2022-09-22,25.35
2022-09-21,25.25
2022-09-20,25.4
2022-09-19,25.0
2022-09-16,26.3
2022-09-15,26.55
2022-09-14,26.55
2022-09-13,26.85
2022-09-12,26.95
2022-09-09,27.0
2022-09-08,26.9
2022-09-07,27.3
2022-09-06,28.0
2022-09-05,28.0
2022-08-31,28.0
2022-08-30,27.9
2022-08-29,27.7
2022-08-26,28.4
2022-08-25,28.8
2022-08-24,28.1
2022-08-23,28.0
2022-08-22,27.9
2022-08-19,28.4
2022-08-18,28.7
2022-08-17,28.7
2022-08-16,28.85
2022-08-15,28.95
2022-08-12,28.6
2022-08-11,28.5
2022-08-10,28.3
2022-08-09,28.6
2022-08-08,28.55
2022-08-05,28.8
2022-08-04,28.8
2022-08-03,28.0
2022-08-02,27.65
2022-08-01,27.25
2022-07-29,26.6
2022-07-28,27.2
2022-07-27,26.95
2022-07-26,27.0
2022-07-25,27.4
2022-07-22,28.05
2022-07-21,28.3
2022-07-20,28.45
2022-07-19,27.15
2022-07-18,27.25
2022-07-15,27.1
2022-07-14,26.9
2022-07-13,26.65
2022-07-12,26.7
2022-07-11,26.0
2022-07-08,27.1
2022-07-07,27.45
2022-07-06,26.95
2022-07-05,27.5
2022-07-04,27.3
2022-07-01,27.3
2022-06-30,27.15
2022-06-29,27.4
2022-06-28,27.6
2022-06-27,26.7
2022-06-24,26.0
2022-06-23,26.5
2022-06-22,26.2
2022-06-21,25.65
2022-06-20,25.05
2022-06-17,25.5
2022-06-16,26.8
2022-06-15,26.55
2022-06-14,26.5
2022-06-13,27.65
2022-06-10,29.7
2022-06-09,30.05
2022-06-08,30.25
2022-06-07,29.6
2022-06-06,30.7
2022-06-03,31.85
2022-06-02,32.0
2022-06-01,32.0
2022-05-31,32.35
2022-05-30,33.0
2022-05-27,32.3
2022-05-26,31.6
2022-05-25,31.9
2022-05-24,30.9
2022-05-23,30.0
2022-05-20,31.4
2022-05-19,31.15
2022-05-18,32.2
2022-05-17,33.0
2022-05-16,31.0
2022-05-13,30.0
2022-05-12,31.6
2022-05-11,33.45
2022-05-10,33.3
2022-05-09,31.6
2022-05-06,33.6
2022-05-05,34.2
2022-05-04,32.0
2022-04-29,33.6
2022-04-28,33.6
2022-04-27,34.8
2022-04-26,34.95
2022-04-25,34.5
2022-04-22,35.2
2022-04-21,34.8
2022-04-20,35.5
2022-04-19,36.2
2022-04-18,37.9
2022-04-15,37.35
2022-04-14,39.05
2022-04-13,40.0
2022-04-12,38.05
2022-04-08,40.2
2022-04-07,41.0
2022-04-06,41.15
2022-04-05,40.8
2022-04-04,41.25
2022-04-01,41.25
2022-03-31,40.15
2022-03-30,40.0
2022-03-29,40.3
2022-03-28,39.45
2022-03-25,39.9
2022-03-24,40.1
2022-03-23,40.05
2022-03-22,40.5
2022-03-21,39.9
2022-03-18,39.5
2022-03-17,39.6
2022-03-16,39.75
2022-03-15,39.9
2022-03-14,39.2
2022-03-11,38.65
2022-03-10,39.0
2022-03-09,38.8
2022-03-08,38.8
2022-03-07,39.0
2022-03-04,40.75
2022-03-03,41.5
2022-03-02,41.45
2022-03-01,42.8
2022-02-28,42.25
2022-02-25,41.95
2022-02-24,41.25
2022-02-23,42.6
2022-02-22,41.5
2022-02-21,40.9
2022-02-18,40.8
2022-02-17,41.15
2022-02-16,40.4
2022-02-15,40.75
2022-02-14,40.0
2022-02-11,42.85
2022-02-10,41.2
2022-02-09,41.5
2022-02-08,42.0
2022-02-07,41.7
2022-01-28,41.95
2022-01-27,40.2
2022-01-26,39.2
2022-01-25,39.75
2022-01-24,37.75
2022-01-21,40.0
2022-01-20,39.6
2022-01-19,39.3
2022-01-18,38.9
2022-01-17,40.2
2022-01-14,41.9
2022-01-13,42.15
2022-01-12,43.0
2022-01-11,40.2
2022-01-10,40.45
2022-01-07,41.0
2022-01-06,42.0
2022-01-05,42.0
2022-01-04,42.75
